pvalue adj_pvalue weight weighted_pvalue group covariate fold symbol bh
1 1 0.11679592833327 1 2 -3.42083947698009 5 FSCN2 1
0.442 1 0.166477570037299 1 1 -5.20477602050867 4 FSCN3 1
1 1 0.221390839485928 1 8 1.28005589249574 4 FSD1 1
0.522 1 0.11679592833327 1 2 -4.13766229273422 5 FSD2 1
0.627 1 0.201957859135383 1 1 -5.05933309106691 3 FSHB 1
0.813 1 0 1 2 -3.74359500056703 1 FSHR 1
0.772 1 0.385724781771319 1 7 0.0908239476945699 5 FSIP1 1
0.536 1 0.0287657796889068 1 1 -5.42905578613007 2 FSIP2 1
0.85 1 0.242378328860233 1 8 1.63461043587013 2 FST 1
0.491 1 4.82193052456063 0.101826436009204 10 3.67207336518166 2 FSTL1 1
0.524 1 2.98754760220994 0.175394694836792 10 3.89616382997345 5 FSTL4 1
0.225 0.800575072935798 5.91730979646276 0.038024035877672 11 4.71726952417594 3 FSTL5 1
0.888 1 0.201957859135383 1 1 -4.95750541966337 3 FTCD 1
0.823 1 0.218478071455209 1 8 0.883694184077408 1 FTCDNL1 1
1 1 4.82193052456063 0.207385816719356 10 4.40650969101953 2 FTH1 1
0.0657 1 0.200643126846621 0.32744705005631 1 -4.95024606986071 1 FTHL17 1
0.205 1 0.0786778673396068 1 6 0.0908239476945699 2 FTL 1
1 1 0 1 2 -3.87687328001992 1 FTMT 1
0.366 0.987759254344697 4.07367989367099 0.0898450564485026 10 4.32993491243875 3 FTO 1
0.594 1 0.40332971521484 1 5 -0.833894405897731 2 FTSJ3 1
0.399 0.925226190332767 5.91730979646276 0.0674292902897384 11 4.97560129597297 3 FUBP1 1
0.722 1 0.221390839485928 1 8 1.33635996884682 4 FUBP3 1
0.0946 1 0.300594787754451 0.314709382377171 4 -1.84360658673873 2 FUCA1 1
0.2 1 0 1 3 -2.09070816939831 1 FUCA2 1
0.579 1 0 1 3 -2.07635498593428 3 FUNDC1 1
1 1 0 1 3 -2.85221688771153 2 FUNDC2 1
0.721 1 0 1 3 -2.50456521445774 2 FUOM 1
0.066 1 0.167031115853511 0.395135958128202 6 -0.0839556416875042 1 FURIN 1
0.519 0.987759254344697 5.91730979646276 0.0877087760911634 11 4.82057100187625 3 FUS 1
0.527 1 0.385724781771319 1 7 0.0908239476945699 5 FUT1 1
0.593 1 0.385724781771319 1 8 1.05267609469099 5 FUT10 1
0.197 1 0.385724781771319 0.510726842842039 8 0.989413497488468 5 FUT11 1
0.19 1 0.167031115853511 1 6 0.0908239476945699 1 FUT2 1
0.64 1 0.166477570037299 1 1 -5.64785422048627 4 FUT3 1
0.925 1 0.385724781771319 1 6 -0.0331549358429709 5 FUT4 1
0.983 1 0.00325203937274412 1 6 -0.403776793283202 3 FUT5 1
0.814 1 0.201957859135383 1 1 -5.53123559882386 3 FUT6 1
0.166 1 0.0213350353753258 1 2 -3.19561596261838 3 FUT7 1
0.384 1 2.78156539953176 0.138051760373724 10 4.06533292168647 1 FUT8 1
0.924 1 5.1236008176401 0.18034191828894 11 7.19604175407574 4 FUT9 1
0.927 1 0 1 2 -3.11333320546846 1 FUZ 1
1 1 0.272729416610176 1 4 -1.57969091328116 3 FXN 1
0.576 1 0.221390839485928 1 6 0.0908239476945699 4 FXR1 1
0.791 1 0.385724781771319 1 8 1.375941957508 5 FXR2 1
0.727 1 0.385724781771319 1 8 1.66747564405778 5 FXYD1 1
0.141 1 0.11679592833327 1 3 -2.46790840720361 5 FXYD3 1
0.285 1 0 1 2 -4.12606922682342 1 FXYD4 1
1 1 0.242378328860233 1 8 1.36183480470242 2 FXYD5 1
1 1 3.68310071232421 0.271510359913279 10 4.31906170189776 4 FXYD6 1
1 1 2.98754760220994 0.334722700070213 10 3.29020686103088 5 FXYD7 1
1 1 0.221390839485928 1 8 1.19305787782714 4 FYB1 1
0.712 1 0.221390839485928 1 6 -0.263690709500961 4 FYB2 1
0.65 1 0.169605541081847 1 5 -0.689314987659761 4 FYCO1 1
0.000375 0.0451926516885652 5.1236008176401 7.31907135912907e-05 11 6.32518644763677 4 FYN 0.172332236842105
0.437 1 3.68310071232421 0.118650027282103 10 3.83933896112916 4 FYTTD1 1
1 1 0.0284121911228069 1 8 1.02436157805424 3 FZD1 1
0.6 1 0.363558486252013 1 5 -0.946638138433581 1 FZD10 1
0.479 1 0.385724781771319 1 7 0.156066624300741 5 FZD2 1
1 1 0.221390839485928 1 6 0.0908239476945699 4 FZD3 1
1 1 0.370418080332222 1 9 2.29606325168559 1 FZD4 1
0.0287 1 0.221390839485928 0.129634993329632 6 -0.238617891859891 4 FZD5 0.885491342756184
0.318 1 0.00325203937274412 1 6 -0.279438465000626 3 FZD6 1
0.125 1 0.242378328860233 0.51572267449736 8 1.35264029902695 2 FZD7 1
0.568 1 0.221390839485928 1 7 0.110584362494568 4 FZD8 1
1 1 0.363558486252013 1 5 -0.692296394706025 1 FZD9 1
0.481 1 0.385724781771319 1 8 0.830768099807985 5 FZR1 1
0.134 1 0.0766404183385558 1 7 0.0908239476945699 3 G2E3 1
1 1 0.37284527840381 1 9 2.70673245478951 3 G3BP1 1
0.348 1 2.78156539953176 0.125109407838687 10 4.4478457286924 1 G3BP2 1
1 1 0.212876412581341 1 1 -4.54414059787818 5 G6PC2 1
0.321 1 0 1 3 -2.79092007787234 3 G6PC3 1
0.787 1 0.221390839485928 1 6 -0.346694786806868 4 G6PD 1
0.733 1 0.385724781771319 1 7 0.790307217082766 5 GAA 1
0.542 1 5.1236008176401 0.105784978043946 11 6.25882760351335 4 GAB1 1
0.287 1 2.78156539953176 0.103179310487653 10 4.50725470982341 1 GAB2 1
1 1 0.274566347243145 1 4 -1.80547541837091 4 GAB3 1
0.118 1 0 1 3 -2.7772353017146 1 GAB4 1
0.762 1 0.0766404183385558 1 7 0.717440687507652 3 GABARAP 1
1 1 0.385724781771319 1 9 2.29220862921053 5 GABARAPL1 1
1 1 0.242378328860233 1 8 0.899476584357344 2 GABARAPL2 1
0.848 1 4.82193052456063 0.175863172578014 11 5.97860253849609 2 GABBR1 1
0.14 0.744367241886362 5.5207154440852 0.0253590320707425 11 7.42746294668407 5 GABBR2 1
0.457 1 0.385724781771319 1 8 1.6423168188239 5 GABPA 1
1 1 0.221390839485928 1 8 1.21780143337878 4 GABPB1 1
0.487 1 0.221390839485928 1 8 1.5029840979224 4 GABPB2 1
0.174 0.756402127139256 6.42527294603216 0.0270805616292848 11 6.28899214479837 1 GABRA1 1
0.0514 0.583210000007636 4.82193052456063 0.0106596309793749 11 5.82349575616767 2 GABRA2 0.992918362831859
1 1 5.1236008176401 0.195175236243442 11 4.79096752665281 4 GABRA3 1
0.306 0.974496363254713 3.68310071232421 0.0830821701334633 10 4.48115327604901 4 GABRA4 1
0.0793 0.756402127139256 2.98754760220994 0.0265435101155679 10 4.33722541964092 5 GABRA5 1
0.091 1 0 1 3 -2.67171458062825 2 GABRA6 1
0.413 0.984999509952246 4.82193052456063 0.0856503423050942 11 8.08762831472933 2 GABRB1 1
0.06 0.58902683224953 5.5207154440852 0.0108681566017468 11 8.04495980677998 5 GABRB2 1
0.817 1 6.42527294603216 0.127154131328308 11 8.08981286299652 1 GABRB3 1
0.853 1 0.167031115853511 1 6 0.0908239476945699 1 GABRD 1
0.119 1 0.300594787754451 0.395881781214411 4 -1.8726932593044 2 GABRE 1
0.449 1 2.78156539953176 0.161419896895318 10 3.85166791055514 1 GABRG1 1
0.0213 0.399302184697189 5.1236008176401 0.00415723253198531 11 5.71387266062773 4 GABRG2 0.828621286031042
0.593 0.992835709845872 6.42527294603216 0.0922917991158958 11 6.44674850013705 1 GABRG3 1
0.338 1 0.0235148833964863 1 2 -3.72828485913349 2 GABRP 1
0.543 1 0.166477570037299 1 1 -4.22830878262986 4 GABRR1 1
0.635 1 0.0287657796889068 1 1 -4.92826158071497 2 GABRR2 1
0.581 1 5.5207154440852 0.105239983093581 11 6.03492489798838 5 GAD1 1
0.14 0.744367241886362 5.5207154440852 0.0253590320707425 11 5.991507505832 5 GAD2 1
0.92 1 0.167031115853511 1 6 -0.248319613566092 1 GADD45A 1
0.946 1 0.370418080332222 1 9 1.94982119511117 1 GADD45B 1
0.28 1 0.0761414942905123 1 7 0.595046337811163 1 GADD45G 1
0.558 1 0.274566347243145 1 4 -2.06159225132805 4 GADD45GIP1 1
0.0876 1 0.11679592833327 0.750026146031722 2 -4.16442882917841 5 GADL1 1
1 1 0 1 3 -2.71560027839235 1 GAGE10 1
1 1 0.2874741298107 1 4 -1.89306741207779 5 GAGE12J 1
0.849 1 0.37284527840381 1 9 2.91669869032511 3 GAK 1
0.487 1 0 1 3 -2.98191862430222 3 GAL 1
0.0668 1 0.365940736211137 0.182543219133325 5 -1.33507726950184 3 GAL3ST1 1
0.00226 0.598983739489524 0.201957859135383 0.0111904533434621 1 -4.40264934476796 3 GAL3ST2 0.424369677419355
0.248 1 0.385724781771319 0.642945467131094 7 0.530201568378309 5 GAL3ST3 1
0.426 1 0.385724781771319 1 7 0.811469577167887 5 GAL3ST4 1
0.507 1 0.370418080332222 1 9 1.99008844558107 1 GALC 1
0.962 1 0.0214787345058515 1 2 -3.73119754954214 4 GALE 1
0.248 1 0.0287657796889068 1 1 -4.73200485231866 2 GALK1 1
0.647 1 0.218478071455209 1 8 1.48325267768785 1 GALK2 1
0.556 1 0.274566347243145 1 4 -1.79993988919393 4 GALM 1
0.684 1 0 1 3 -2.60966626904929 3 GALNS 1
0.251 0.86701236965366 4.82193052456063 0.0520538399965585 10 3.81867855279133 2 GALNT1 1
0.571 1 2.78156539953176 0.205280091597386 10 3.1448498165903 1 GALNT10 1
0.692 1 0.221390839485928 1 8 1.56584808792794 4 GALNT11 1
0.926 1 0 1 3 -2.29472447223813 3 GALNT12 1
0.753 1 5.5207154440852 0.136395365351922 11 5.28418338671849 5 GALNT13 1
0.459 1 0.242378328860233 1 8 1.20980144391156 2 GALNT14 1
0.399 1 0.167031115853511 1 6 0.0265228447759146 1 GALNT15 1
1 1 0.370418080332222 1 9 2.51367566230032 1 GALNT16 1
0.142 1 0.385724781771319 0.368138130373449 8 1.64644687352909 5 GALNT17 1
0.881 1 0.370418080332222 1 9 2.98648772281031 1 GALNT18 1
0.185 0.836749674773491 4.07367989367099 0.0454134848168661 10 4.52785067648245 3 GALNT2 1
0.611 1 0.0235148833964863 1 2 -3.75691386550894 2 GALNT3 1
0.754 1 0.0761414942905123 1 7 0.270415130937094 1 GALNT4 1
0.347 1 0.0213350353753258 1 2 -3.29040033734687 3 GALNT5 1
0.0664 1 0.0214787345058515 1 2 -3.03213436963526 4 GALNT6 1
0.483 1 4.07367989367099 0.118566017116467 10 3.81887951714191 3 GALNT7 1
0.226 1 0.242378328860233 0.932426595491228 8 0.918381527307374 2 GALNT8 1
0.481 1 4.82193052456063 0.0997525778420104 10 3.57419366111398 2 GALNT9 1
0.605 1 0.0287657796889068 1 1 -5.61883260010377 2 GALNTL5 1
0.673 1 0.242378328860233 1 8 1.10813100155331 2 GALNTL6 1
0.693 1 0.0213350353753258 1 2 -3.67032194459288 3 GALP 1
0.143 1 0 1 3 -2.22854801229667 2 GALR1 1
0.394 1 0.0235148833964863 1 2 -3.87700090608528 2 GALR2 1
0.365 1 0 1 3 -2.52447823312913 4 GALR3 1
0.884 1 0.2874741298107 1 4 -1.76825944336305 5 GALT 1
1 1 0.365940736211137 1 5 -1.23160786811947 3 GAMT 1
0.533 1 0.375356525345088 1 9 1.81317145101978 4 GAN 1
0.932 1 0.410939709841525 1 9 2.42609673727906 2 GANAB 1
0.249 1 0.370418080332222 0.672213407554717 9 2.47502178260187 1 GANC 1
1 1 5.5207154440852 0.181135943362446 11 6.70853776413648 5 GAP43 1
0.409 1 2.78156539953176 0.147039505189721 10 3.32988514436988 1 GAPDH 1
0.551 1 0.200643126846621 1 1 -4.4352567066824 1 GAPDHS 1
0.127 1 0 1 3 -2.49412779527484 4 GAPT 1
0.465 1 2.78156539953176 0.167172053577556 10 4.60645818898452 1 GAPVD1 1
1 1 0.0213350353753258 1 2 -3.27527142690616 3 GAR1 1
0.502 1 0.242378328860233 1 8 1.20222883096397 2 GAREM1 1
1 1 0.242378328860233 1 8 0.928533198286741 2 GAREM2 1
1 1 5.91730979646276 0.168995715011876 11 4.95360468176303 3 GARNL3 1
0.397 1 0.0766404183385558 1 7 0.687625148789997 3 GART 1
0.179 1 0.242378328860233 0.73851486988022 8 1.02146048423049 2 GAS1 1
0.558 1 0.365940736211137 1 5 -0.844767973521021 3 GAS2 1
1 1 0.0761414942905123 1 7 0.298670880957689 1 GAS2L1 1
0.552 1 0.272729416610176 1 4 -1.487160208001 3 GAS2L3 1
0.695 1 0.410939709841525 1 9 1.94749563928318 2 GAS6 1
0.00825 0.2636309458023 5.1236008176401 0.0016101956990084 11 6.51540856858464 4 GAS7 0.682795023696682
0.346 1 0.2874741298107 1 4 -1.51125911705483 5 GAS8 1
1 1 0.0287657796889068 1 1 -5.38296958288573 2 GAST 1
0.299 1 0.11679592833327 1 2 -3.80663744365422 5 GATA1 1
0.443 1 0.385724781771319 1 5 -0.585506463752625 5 GATA2 1
0.0122 1 0 1 3 -2.44292340212826 4 GATA3 0.763615053763441
0.238 1 0.212876412581341 1 1 -4.20686410989079 5 GATA4 1
0.677 1 0 1 3 -2.36662458825752 2 GATA5 1
1 1 0 1 3 -2.57875417086624 3 GATA6 1
0.134 1 0.385724781771319 0.347397954014382 8 1.58529040702279 5 GATAD1 1
0.862 1 2.78156539953176 0.309897441255599 10 3.83394081683504 1 GATAD2A 1
0.654 1 6.42527294603216 0.101785559227312 11 5.79461392050355 1 GATAD2B 1
0.326 1 0.0254833920080453 1 4 -1.4077673890754 1 GATB 1
0.048 1 0.385724781771319 0.124441058154405 5 -0.935372720844872 5 GATC 0.980272569444445
0.048 1 0.0254833920080453 1 4 -2.05263618375208 1 GATC 0.980272569444445
0.048 1 0.169605541081847 0.283009621583274 5 -0.935372720844872 4 GATC 0.980272569444445
0.048 1 0.274566347243145 0.174821133332459 4 -2.05263618375208 4 GATC 0.980272569444445
0.817 1 0.363558486252013 1 5 -0.875565239098728 1 GATD1 1
0.352 1 0.410939709841525 0.856573340492564 9 2.01581856718095 2 GATM 1
0.439 1 0.40332971521484 1 5 -0.656176777961391 2 GBA 1
0.682 1 0.410939709841525 1 9 2.07949505365483 2 GBA2 1
0.88 1 0.410939709841525 1 9 2.4704154021098 2 GBE1 1
0.547 1 5.1236008176401 0.106760854225163 11 6.00690450897159 4 GBF1 1
0.757 1 0.169605541081847 1 5 -0.930997438790104 4 GBGT1 1
1 1 0.169605541081847 1 5 -0.714921810972436 4 GBP1 1
0.1 1 0.0761414942905123 1 7 0.378984703884827 1 GBP2 1
0.537 1 0.272729416610176 1 4 -1.76452524938482 3 GBP3 1
0.862 1 0.385724781771319 1 8 0.871343376928751 5 GBP4 1
0.302 1 0 1 3 -2.94087953141376 2 GBP5 1
0.685 1 0.212876412581341 1 1 -5.11718434313524 5 GBP6 1
0.51 1 0.212876412581341 1 1 -4.69813561481723 5 GBP7 1
0.799 1 0.166477570037299 1 1 -5.01117162187503 4 GBX1 1
0.602 1 0 1 3 -2.88061661608995 3 GBX2 1
0.946 1 0.166477570037299 1 1 -5.80304462142271 4 GC 1
0.0228 1 0.0761414942905123 0.299442507826393 7 0.0908239476945699 1 GCA 0.843551694915254
0.642 1 0.11679592833327 1 2 -4.091037803102 5 GCAT 1
0.234 1 0 1 3 -2.8823097761101 2 GCC1 1
0.378 0.927855390425494 5.5207154440852 0.0684693865910048 11 6.18580491197021 5 GCC2 1
0.328 1 0.0214787345058515 1 2 -3.39910398109434 4 GCDH 1
0.593 1 0.218478071455209 1 8 1.30464592744084 1 GCFC2 1
1 1 0.201957859135383 1 1 -4.6702168510319 3 GCG 1
0.893 1 0.0214787345058515 1 2 -3.60477670084349 4 GCGR 1
0.776 1 0.40332971521484 1 5 -1.12243091262475 2 GCH1 1
0.621 1 0.221390839485928 1 7 0.0908239476945699 4 GCHFR 1
0.932 1 0 1 3 -2.97338818153685 3 GCK 1
1 1 0.201957859135383 1 1 -5.11206032038827 3 GCKR 1
0.851 1 2.98754760220994 0.284849017759751 10 3.43655061859184 5 GCLC 1
0.112 1 0.221390839485928 0.505892656896126 8 1.24506370288368 4 GCLM 1
0.769 1 0.212876412581341 1 1 -4.34075560675318 5 GCM1 1
0.523 1 0.166477570037299 1 1 -5.24729184315787 4 GCM2 1
0.922 1 0.218478071455209 1 8 1.04657822735244 1 GCN1 1
0.39 1 0.00325203937274412 1 6 -0.0309777736539359 3 GCNA 1
0.0641 1 0.167031115853511 0.383760832060875 6 -0.477284089417967 1 GCNT1 1
0.219 1 0.385724781771319 0.567762327829475 8 1.22108655100196 5 GCNT2 1
0.427 1 0.212876412581341 1 1 -4.9439226278 5 GCNT3 1
1 1 0.40332971521484 1 5 -0.770863753811371 2 GCNT4 1
0.2 1 0 1 2 -3.50566542183306 1 GCNT7 1
0.351 1 0.365940736211137 0.959171705326305 5 -0.738693616730235 3 GCSAM 1
0.0533 1 0.363558486252013 0.146606397637637 5 -0.730360618113205 1 GCSAML 0.998419914346895
0.743 1 0.385724781771319 1 5 -0.776579889692153 5 GCSH 1
0.469 1 3.68310071232421 0.127338358799328 10 3.97331588579007 4 GDA 1
1 1 5.1236008176401 0.195175236243442 11 6.00063682536111 4 GDAP1 1
1 1 4.07367989367099 0.245478296307384 10 3.15875154691916 3 GDAP1L1 1
0.394 1 0.385724781771319 1 9 2.01036563622662 5 GDAP2 1
0.444 1 0.385724781771319 1 5 -0.684300576685836 5 GDE1 1
0.388 1 0.0786778673396068 1 6 0.0908239476945699 2 GDF1 1
0.927 1 0.385724781771319 1 7 0.422076579069197 5 GDF11 1
0.137 1 0.0766404183385558 1 7 0.0908239476945699 3 GDF15 1
0.354 1 0 1 2 -3.28614882072212 1 GDF3 1
1 1 0.274566347243145 1 4 -2.01103367533488 4 GDF5 1
1 1 0.0213350353753258 1 2 -3.88627956460436 3 GDF6 1
0.594 1 0.11679592833327 1 2 -4.09907352003469 5 GDF7 1
0.752 1 0.200643126846621 1 1 -4.29224936237756 1 GDF9 1
0.391 0.902024950816543 6.42527294603216 0.0608534459600594 11 5.59159624841694 1 GDI1 1
1 1 2.78156539953176 0.359509792639906 10 4.55283726590534 1 GDI2 1
0.391 1 0 1 2 -3.25131657874466 1 GDNF 1
0.859 1 0.0284121911228069 1 8 1.69942781875893 3 GDPD1 1
0.184 1 0.0786778673396068 1 6 -0.00988873925981071 2 GDPD2 1
0.676 1 0.167031115853511 1 6 0.0908239476945699 1 GDPD3 1
0.848 1 0 1 3 -2.35132355409493 4 GDPD4 1
0.213 1 0.167031115853511 1 6 -0.340172053201116 1 GDPD5 1
1 1 0.221390839485928 1 7 0.0908239476945699 4 GDPGP1 1
0.171 1 0.37284527840381 0.458635283600933 9 2.66279690127861 3 GEM 1
0.72 1 0 1 2 -3.37940647690472 1 GEMIN2 1
0.305 1 0.0213350353753258 1 2 -3.12355692587506 3 GEMIN4 1
0.662 1 0.385724781771319 1 6 0.0908239476945699 5 GEMIN5 1
0.205 1 0 1 2 -3.22689831370521 1 GEMIN6 1
0.582 1 0.11679592833327 1 2 -3.75340424489323 5 GEMIN7 1
1 1 0.0254833920080453 1 4 -1.93710909413031 1 GEMIN8 1
0.932 1 0.274566347243145 1 4 -1.51804680549655 4 GEN1 1
0.37 1 0.363558486252013 1 5 -1.02014163193723 1 GET4 1
0.815 1 4.82193052456063 0.169019440626275 11 4.67568550813007 2 GFAP 1
0.709 1 0.201957859135383 1 1 -4.22080078904528 3 GFER 1
1 1 0.0235148833964863 1 2 -3.96892099398014 2 GFI1 1
0.537 1 0.200643126846621 1 1 -4.95553751040461 1 GFI1B 1
0.538 1 0.385724781771319 1 7 0.284675349927329 5 GFM1 1
0.274 1 0.167031115853511 1 6 -0.379037095070305 1 GFM2 1
0.829 1 6.42527294603216 0.129021756268259 11 5.04656299739531 1 GFOD1 1
0.73 1 0.0786778673396068 1 6 0.0908239476945699 2 GFOD2 1
0.122 1 0.37284527840381 0.327213477188969 9 2.52664118786117 3 GFPT1 1
0.0711 0.694495291740617 3.68310071232421 0.0193043865898341 10 3.27905461291815 4 GFPT2 1
0.739 1 4.07367989367099 0.181408460971157 10 3.31036438874959 3 GFRA1 1
0.139 0.800575072935798 3.68310071232421 0.0377399400279457 10 4.2351276888318 4 GFRA2 1
0.218 1 0.242378328860233 0.899420344323396 7 0.0908239476945699 2 GFRA3 1
0.579 1 0.365940736211137 1 5 -1.34795937015733 3 GFRA4 1
0.213 1 0 1 3 -2.97095839337898 1 GFRAL 1
1 1 0.00325203937274412 1 6 0.0908239476945699 3 GFY 1
0.668 1 0.385724781771319 1 6 -0.187585628047282 5 GGA1 1
0.0337 1 0.0284121911228069 1 8 1.49312068163698 3 GGA2 0.919105263157895
0.323 1 0.410939709841525 0.786003377781529 9 2.78535452277608 2 GGA3 1
0.333 1 0.2874741298107 1 4 -1.94469152591938 5 GGACT 1
0.333 1 0 1 3 -2.47205506423184 1 GGCT 1
0.692 1 0 1 3 -2.13002846815046 2 GGCX 1
0.731 1 0.272729416610176 1 4 -1.37965093549765 3 GGH 1
0.742 1 0 1 3 -2.77115867832264 4 GGN 1
0.747 1 0.00325203937274412 1 6 0.0412269232246015 3 GGPS1 1
0.839 1 0.0213350353753258 1 2 -3.99521307111837 3 GGT1 1
0.834 1 0.200643126846621 1 1 -4.28900954818708 1 GGT2 1
0.561 1 0.242378328860233 1 7 0.506666705514851 2 GGT5 1
0.903 1 0.0287657796889068 1 1 -4.49008449706418 2 GGT6 1
0.484 1 4.82193052456063 0.100374735292169 10 3.39031950864681 2 GGT7 1
0.678 1 0.11679592833327 1 2 -3.07521040452272 5 GGTLC1 1
0.719 1 0.11679592833327 1 3 -2.97250208042426 5 GGTLC2 1
1 1 0.200643126846621 1 1 -4.35133311803487 1 GH1 1
1 1 0.11679592833327 1 2 -4.08771167099911 5 GH2 1
0.118 1 0 1 3 -2.99395618469014 2 GHDC 1
0.799 1 0.0766404183385558 1 7 0.727945227568915 3 GHITM 1
0.38 1 0.410939709841525 0.924709856213563 9 2.51216646988702 2 GHR 1
0.771 1 0.212876412581341 1 1 -4.28020686511698 5 GHRH 1
0.49 1 0.200643126846621 1 1 -4.37644444199401 1 GHRHR 1
1 1 0.212876412581341 1 1 -4.44198216671242 5 GHRL 1
0.777 1 0.365940736211137 1 5 -1.21797998067822 3 GHSR 1
0.91 1 0.00325203937274412 1 6 0.0908239476945699 3 GID4 1
0.18 1 0.40332971521484 0.446284995153705 5 -0.998486649744243 2 GID8 1
1 1 0.242378328860233 1 7 0.664499026825819 2 GIGYF1 1
0.304 0.862465916144245 5.91730979646276 0.0513746973636102 11 5.66219698884369 3 GIGYF2 1
0.319 1 0.0284121911228069 1 8 1.53453028304804 3 GIMAP1 1
0.17 1 0.40332971521484 0.421491384311832 5 -0.992599523326089 2 GIMAP2 1
0.913 1 0.385724781771319 1 9 2.28326274875163 5 GIMAP4 1
0.0313 0.980009996362996 0.37284527840381 0.0839490314427438 9 2.10841358546772 3 GIMAP5 0.910003733766234
0.827 1 0.221390839485928 1 7 0.758950302432213 4 GIMAP6 1
1 1 0.410939709841525 1 9 1.96810837490555 2 GIMAP7 1
0.917 1 0.242378328860233 1 8 1.53581267336508 2 GIMAP8 1
0.624 1 0.0254833920080453 1 4 -1.7623720544886 1 GIN1 1
0.271 1 0.0766404183385558 1 7 0.614824950985089 3 GINM1 1
0.797 1 0.0214787345058515 1 2 -3.96251419533487 4 GINS1 1
0.672 1 0.0287657796889068 1 1 -4.19620727406007 2 GINS2 1
0.9 1 0.0214787345058515 1 2 -3.97689146922121 4 GINS3 1
0.795 1 0.0287657796889068 1 1 -5.2836545247786 2 GINS4 1
1 1 0.166477570037299 1 1 -5.70653986438065 4 GIP 1
0.763 1 0.365940736211137 1 5 -1.00319168399389 3 GIPC1 1
0.286 1 0.0235148833964863 1 2 -3.14612930128672 2 GIPC2 1
0.527 1 0.0254833920080453 1 4 -1.79449659672509 1 GIPC3 1
0.711 1 0.0213350353753258 1 2 -3.57713024437895 3 GIPR 1
0.167 1 0.375356525345088 0.444910341831588 9 2.04365170658946 4 GIT1 1
0.233 0.845686983548958 4.82193052456063 0.04832089529561 10 4.01625787235977 2 GIT2 1
1 1 3.68310071232421 0.271510359913279 10 4.12539680199447 4 GJA1 1
0.466 1 0 1 3 -2.15985546806225 3 GJA10 1
0.633 1 0 1 3 -2.77224422627379 3 GJA3 1
0.276 1 0.0284121911228069 1 8 1.22426488276205 3 GJA4 1
0.711 1 0.11679592833327 1 2 -4.09477187552272 5 GJA8 1
0.853 1 0 1 3 -2.5835475348294 2 GJA9 1
1 1 1 1 1 1 1 GJB1 1
0.851 1 0.300594787754451 1 4 -1.74394834027429 2 GJB2 1
1 1 0.11679592833327 1 2 -3.95090650815623 5 GJB3 1
0.85 1 0 1 3 -2.93780088538733 2 GJB4 1
0.251 1 0 1 3 -2.21172121667027 4 GJB5 1
0.689 1 0.221390839485928 1 7 0.256653273460468 4 GJB6 1
0.0628 1 0 1 3 -2.78963397461427 2 GJB7 1
0.0877 1 0.221390839485928 0.396132017944556 6 0.00977156135869728 4 GJC2 1
1 1 0.363558486252013 1 5 -1.32154370644646 1 GJC3 1
0.96 1 0.40332971521484 1 5 -0.994317250673343 2 GJD2 1
0.336 1 0.169605541081847 1 5 -0.687791277675934 4 GJD3 1
0.879 1 0 1 3 -2.90414499067216 1 GJD4 1
0.949 1 0.2874741298107 1 4 -1.46394891187877 5 GK 1
0.815 1 0.200643126846621 1 1 -5.4514681715612 1 GK2 1
0.395 1 0.242378328860233 1 8 1.16864370862745 2 GK5 1
0.838 1 0.221390839485928 1 7 0.280053833782748 4 GKAP1 1
0.603 1 0.201957859135383 1 1 -5.43101019143092 3 GKN1 1
0.317 1 0.212876412581341 1 1 -4.62949526858976 5 GKN2 1
1 1 0.2874741298107 1 4 -1.82963474692899 5 GLA 1
0.452 1 0.167031115853511 1 6 -0.364946805699709 1 GLB1 1
0.528 1 0.0213350353753258 1 2 -3.3306789315265 3 GLB1L 1
0.198 1 0 1 3 -2.76817244462081 4 GLB1L2 1
0.58 1 0.11679592833327 1 3 -2.54262083000433 5 GLB1L3 1
0.839 1 5.1236008176401 0.163752023208248 11 5.36237755587409 4 GLCCI1 1
0.328 0.967226869753633 4.07367989367099 0.080516881188822 10 3.30114189309418 3 GLCE 1
0.855 1 0.385724781771319 1 7 0.295354518994224 5 GLDC 1
0.117 1 0.221390839485928 0.52847715050756 8 1.6345475737455 4 GLDN 1
0.719 1 0.0761414942905123 1 7 0.296498667588293 1 GLE1 1
0.722 1 5.5207154440852 0.130780151107686 11 6.83751721143101 5 GLG1 1
0.743 1 0.0254833920080453 1 4 -1.70199406622442 1 GLI1 1
0.719 1 0.218478071455209 1 8 1.01447760019665 1 GLI2 1
0.0465 1 0.370418080332222 0.125533829121664 9 2.27664582787555 1 GLI3 0.980272569444445
0.64 1 0.0235148833964863 1 2 -3.12325380793953 2 GLI4 1
0.42 1 3.68310071232421 0.114034351163577 10 4.30319330716334 4 GLIPR1 1
